,dataset_name,cell_type,cell_type_ontology_id,sex,race,development_stage,count,percentage
589,All — Cells of the adult human heart,"CD14-positive, CD16-positive monocyte",CL:0002397,female,European,seventh decade human stage,10,0.0020570459996626443
590,All — Cells of the adult human heart,vein endothelial cell,CL:0002543,female,European,seventh decade human stage,291,0.05986003859018295
591,All — Cells of the adult human heart,endothelial cell of artery,CL:1000413,female,European,seventh decade human stage,762,0.15674690517429352
592,All — Cells of the adult human heart,native cell,CL:0000003,female,European,sixth decade human stage,629,0.12938819337878033
593,All — Cells of the adult human heart,fibroblast,CL:0000057,female,European,sixth decade human stage,1007,0.2071445321660283
594,All — Cells of the adult human heart,mast cell,CL:0000097,female,European,sixth decade human stage,18,0.00370268279939276
595,All — Cells of the adult human heart,endothelial cell,CL:0000115,female,European,sixth decade human stage,86,0.017690595597098742
596,All — Cells of the adult human heart,smooth muscle cell,CL:0000192,female,European,sixth decade human stage,169,0.034764077394298695
597,All — Cells of the adult human heart,macrophage,CL:0000235,female,European,sixth decade human stage,133,0.02735871179551317
598,All — Cells of the adult human heart,dendritic cell,CL:0000451,female,European,sixth decade human stage,13,0.0026741597995614376
599,All — Cells of the adult human heart,monocyte,CL:0000576,female,European,sixth decade human stage,5,0.0010285229998313221
600,All — Cells of the adult human heart,natural killer cell,CL:0000623,female,European,sixth decade human stage,7,0.0014399321997638512
601,All — Cells of the adult human heart,pericyte cell,CL:0000669,female,European,sixth decade human stage,1652,0.33982399914426886
602,All — Cells of the adult human heart,"CD8-positive, alpha-beta cytotoxic T cell",CL:0000794,female,European,sixth decade human stage,4,0.0008228183998650578
603,All — Cells of the adult human heart,mature NK T cell,CL:0000814,female,European,sixth decade human stage,3,0.0006171137998987933
604,All — Cells of the adult human heart,"activated CD4-positive, alpha-beta T cell",CL:0000896,female,European,sixth decade human stage,2,0.0004114091999325289
605,All — Cells of the adult human heart,"activated CD8-positive, alpha-beta T cell",CL:0000906,female,European,sixth decade human stage,11,0.002262750599628909
606,All — Cells of the adult human heart,"CD4-positive, alpha-beta cytotoxic T cell",CL:0000934,female,European,sixth decade human stage,9,0.00185134139969638
607,All — Cells of the adult human heart,CD14-positive monocyte,CL:0001054,female,European,sixth decade human stage,1,0.00020570459996626446
608,All — Cells of the adult human heart,regular ventricular cardiac myocyte,CL:0002131,female,European,sixth decade human stage,6277,1.291207773988242
609,All — Cells of the adult human heart,endothelial cell of lymphatic vessel,CL:0002138,female,European,sixth decade human stage,3,0.0006171137998987933
610,All — Cells of the adult human heart,capillary endothelial cell,CL:0002144,female,European,sixth decade human stage,222,0.04566642119251071
611,All — Cells of the adult human heart,neural cell,CL:0002319,female,European,sixth decade human stage,47,0.009668116198414428
612,All — Cells of the adult human heart,vein endothelial cell,CL:0002543,female,European,sixth decade human stage,33,0.006788251798886726
613,All — Cells of the adult human heart,epicardial adipocyte,CL:1000309,female,European,sixth decade human stage,14,0.0028798643995277024
614,All — Cells of the adult human heart,endothelial cell of artery,CL:1000413,female,European,sixth decade human stage,42,0.008639593198583108
615,All — Cells of the adult human heart,native cell,CL:0000003,male,European,human late adulthood stage,1276,0.26247906955695344
616,All — Cells of the adult human heart,fibroblast,CL:0000057,male,European,human late adulthood stage,619,0.1273311473791177
617,All — Cells of the adult human heart,mesothelial cell,CL:0000077,male,European,human late adulthood stage,15,0.0030855689994939667
618,All — Cells of the adult human heart,mast cell,CL:0000097,male,European,human late adulthood stage,3,0.0006171137998987933
619,All — Cells of the adult human heart,endothelial cell,CL:0000115,male,European,human late adulthood stage,362,0.07446506518778773
620,All — Cells of the adult human heart,smooth muscle cell,CL:0000192,male,European,human late adulthood stage,572,0.11766303118070326
621,All — Cells of the adult human heart,macrophage,CL:0000235,male,European,human late adulthood stage,330,0.06788251798886727
622,All — Cells of the adult human heart,B cell,CL:0000236,male,European,human late adulthood stage,11,0.002262750599628909
623,All — Cells of the adult human heart,dendritic cell,CL:0000451,male,European,human late adulthood stage,5,0.0010285229998313221
624,All — Cells of the adult human heart,monocyte,CL:0000576,male,European,human late adulthood stage,54,0.01110804839817828
625,All — Cells of the adult human heart,natural killer cell,CL:0000623,male,European,human late adulthood stage,139,0.028592939395310758
626,All — Cells of the adult human heart,pericyte cell,CL:0000669,male,European,human late adulthood stage,1353,0.2783183237543558
627,All — Cells of the adult human heart,"CD8-positive, alpha-beta cytotoxic T cell",CL:0000794,male,European,human late adulthood stage,147,0.030238576195040875
628,All — Cells of the adult human heart,mature NK T cell,CL:0000814,male,European,human late adulthood stage,31,0.0063768425989541985
629,All — Cells of the adult human heart,"activated CD4-positive, alpha-beta T cell",CL:0000896,male,European,human late adulthood stage,57,0.011725162198077075
630,All — Cells of the adult human heart,"activated CD8-positive, alpha-beta T cell",CL:0000906,male,European,human late adulthood stage,93,0.019130527796862595
631,All — Cells of the adult human heart,"CD4-positive, alpha-beta cytotoxic T cell",CL:0000934,male,European,human late adulthood stage,100,0.020570459996626444
632,All — Cells of the adult human heart,CD14-positive monocyte,CL:0001054,male,European,human late adulthood stage,45,0.0092567069984819
633,All — Cells of the adult human heart,regular ventricular cardiac myocyte,CL:0002131,male,European,human late adulthood stage,1067,0.21948680816400415
634,All — Cells of the adult human heart,endothelial cell of lymphatic vessel,CL:0002138,male,European,human late adulthood stage,11,0.002262750599628909
635,All — Cells of the adult human heart,capillary endothelial cell,CL:0002144,male,European,human late adulthood stage,4640,0.954469343843467
636,All — Cells of the adult human heart,neural cell,CL:0002319,male,European,human late adulthood stage,93,0.019130527796862595
637,All — Cells of the adult human heart,"CD14-positive, CD16-positive monocyte",CL:0002397,male,European,human late adulthood stage,57,0.011725162198077075
638,All — Cells of the adult human heart,vein endothelial cell,CL:0002543,male,European,human late adulthood stage,428,0.08804156878556119
639,All — Cells of the adult human heart,epicardial adipocyte,CL:1000309,male,European,human late adulthood stage,59,0.012136571398009601
640,All — Cells of the adult human heart,endothelial cell of artery,CL:1000413,male,European,human late adulthood stage,1625,0.33426997494517974
641,All — Cells of the adult human heart,native cell,CL:0000003,male,European,human middle aged stage,442,0.09092143318508888
642,All — Cells of the adult human heart,fibroblast,CL:0000057,male,European,human middle aged stage,348,0.07158520078826003
643,All — Cells of the adult human heart,mast cell,CL:0000097,male,European,human middle aged stage,12,0.0024684551995951733
644,All — Cells of the adult human heart,endothelial cell,CL:0000115,male,European,human middle aged stage,66,0.013576503597773452
645,All — Cells of the adult human heart,smooth muscle cell,CL:0000192,male,European,human middle aged stage,300,0.061711379989879335
646,All — Cells of the adult human heart,macrophage,CL:0000235,male,European,human middle aged stage,88,0.018102004797031272
647,All — Cells of the adult human heart,B cell,CL:0000236,male,European,human middle aged stage,1,0.00020570459996626446
648,All — Cells of the adult human heart,dendritic cell,CL:0000451,male,European,human middle aged stage,5,0.0010285229998313221
649,All — Cells of the adult human heart,monocyte,CL:0000576,male,European,human middle aged stage,1,0.00020570459996626446
650,All — Cells of the adult human heart,natural killer cell,CL:0000623,male,European,human middle aged stage,2,0.0004114091999325289
651,All — Cells of the adult human heart,pericyte cell,CL:0000669,male,European,human middle aged stage,1353,0.2783183237543558
652,All — Cells of the adult human heart,"CD8-positive, alpha-beta cytotoxic T cell",CL:0000794,male,European,human middle aged stage,3,0.0006171137998987933
653,All — Cells of the adult human heart,mature NK T cell,CL:0000814,male,European,human middle aged stage,2,0.0004114091999325289
654,All — Cells of the adult human heart,"activated CD8-positive, alpha-beta T cell",CL:0000906,male,European,human middle aged stage,13,0.0026741597995614376
655,All — Cells of the adult human heart,"CD4-positive, alpha-beta cytotoxic T cell",CL:0000934,male,European,human middle aged stage,5,0.0010285229998313221
656,All — Cells of the adult human heart,regular ventricular cardiac myocyte,CL:0002131,male,European,human middle aged stage,2490,0.5122044539159984
657,All — Cells of the adult human heart,endothelial cell of lymphatic vessel,CL:0002138,male,European,human middle aged stage,9,0.00185134139969638
658,All — Cells of the adult human heart,capillary endothelial cell,CL:0002144,male,European,human middle aged stage,303,0.062328493789778124
659,All — Cells of the adult human heart,neural cell,CL:0002319,male,European,human middle aged stage,46,0.009462411598448165
660,All — Cells of the adult human heart,"CD14-positive, CD16-positive monocyte",CL:0002397,male,European,human middle aged stage,3,0.0006171137998987933
